,lat,long,async_cluster,async_congest_cluster
2247,30.178509,-98.002331,1128,1663
2248,30.194559,-98.029824,1453,647
2249,30.153575,-97.994535,1128,1590
2250,30.23749,-98.026025,652,1996
2251,30.24336,-98.021496,700,124
2252,30.217224,-98.02376,1100,606
2253,30.234439,-98.005382,903,124
2254,30.232748,-97.991675,903,124
2255,30.231634,-97.999975,903,124
2256,30.180144,-97.966104,104,1663
2257,30.174159,-97.929221,238,1567
2258,30.161605,-97.952457,238,525
2259,30.189131,-97.926918,238,1567
2260,30.197962,-97.920828,1759,1363
2261,30.194456,-97.923225,203,1567
2262,30.193069,-97.924096,203,1567
2263,30.225762,-97.946665,615,174
2264,30.230666,-97.931553,244,1584
2265,30.241088,-97.94163,936,994
2266,30.240527,-97.920292,394,1584
2267,30.246061,-97.92715,394,994
2268,30.241424,-97.940784,936,994
2269,30.223176,-97.952875,615,174
2270,30.231228,-97.928424,244,1584
2271,30.238639,-97.918139,727,1584
2272,30.303727,-97.997469,276,1085
2273,30.306929,-97.970205,276,1085
2274,30.315871,-97.97799,412,1865
2275,30.309794,-97.965369,276,604
2276,30.334263,-97.968559,680,589
2277,30.357365,-97.978713,1314,826
2278,30.354141,-97.96117,906,589
2279,30.354964,-97.986207,801,982
2280,30.308263,-97.94502,1694,246
2281,30.304819,-97.935671,1694,769
2282,30.307893,-97.956127,276,604
2283,30.32185,-97.955313,680,1865
2284,30.359059,-97.954035,906,1514
2285,30.391435,-97.937119,247,1514
2286,30.153247,-97.833034,303,708
2287,30.183334,-97.849577,860,1699
2288,30.190407,-97.845121,762,1995
2289,30.210837,-97.858899,703,527
2290,30.218765,-97.838342,703,527
2291,30.21052,-97.858555,1331,1679
2292,30.217492,-97.838693,1615,1679
2293,30.202866,-97.837208,1296,195
2294,30.214383,-97.850213,830,447
2295,30.208101,-97.888666,230,342
2296,30.219574,-97.843778,721,815
2297,30.232333,-97.840227,1997,1648
2298,30.227366,-97.831071,1997,1648
2299,30.248549,-97.850943,1939,1260
2300,30.245545,-97.845201,1531,289
2301,30.169901,-97.859566,1081,1699
2302,30.176355,-97.835481,464,1094
2303,30.211092,-97.831757,61,195
2304,30.21668,-97.845643,61,815
2305,30.211544,-97.825433,1489,1030
2306,30.213668,-97.830107,1489,1030
2307,30.218339,-97.805362,57,73
2308,30.213589,-97.814537,57,1299
2309,30.215206,-97.797393,1347,1407
2310,30.213555,-97.794039,1347,1407
2311,30.223141,-97.841448,721,1856
2312,30.224641,-97.85483,1742,1856
2313,30.233736,-97.84074,1230,64
2314,30.23635,-97.832664,1230,64
2315,30.236609,-97.83963,502,1181
2316,30.237141,-97.831908,1939,1027
2317,30.237639,-97.83963,1939,1027
2318,30.206976,-97.815059,57,1299
2319,30.208596,-97.80447,1347,1407
2320,30.213597,-97.850916,1296,1697
2321,30.204062,-97.858604,677,1912
2322,30.206944,-97.84541,1296,1697
2323,30.23683,-97.837139,905,853
2324,30.237161,-97.837182,1779,1027
2325,30.23695,-97.842302,1939,1027
2326,30.236655,-97.842259,905,1181
2327,30.174337,-97.888236,1369,1980
2328,30.180271,-97.878955,1834,639
2329,30.199346,-97.867275,564,342
2330,30.180052,-97.878449,1834,639
2331,30.185813,-97.874961,1834,228
2332,30.199122,-97.865671,362,1679
2333,30.200434,-97.877747,1007,342
2334,30.175337,-97.85482,1209,1699
2335,30.190033,-97.89058,1007,618
2336,30.188385,-97.89214,1369,363
2337,30.157165,-97.859768,1577,1561
2338,30.16629,-97.860619,878,1699
2339,30.165113,-97.860279,799,708
2340,30.193757,-97.85882,860,1699
2341,30.199057,-97.871973,564,342
2342,30.198771,-97.852364,830,1912
2343,30.207564,-97.860569,1331,1912
2344,30.20827,-97.861604,1486,1858
2345,30.220789,-97.872676,980,1010
2346,30.23047,-97.87927,1572,1777
2347,30.227623,-97.872836,206,334
2348,30.243252,-97.883117,151,1383
2349,30.247218,-97.888438,151,1883
2350,30.240749,-97.880658,151,1383
2351,30.236775,-97.877965,413,591
2352,30.243905,-97.879527,952,155
2353,30.25574,-97.890434,952,155
2354,30.242347,-97.878275,952,1383
2355,30.2569,-97.871023,1881,1974
2356,30.245212,-97.864037,580,46
2357,30.244091,-97.863216,580,46
2358,30.240407,-97.8914,151,1883
2359,30.236802,-97.8836,413,591
2360,30.221946,-97.892219,980,117
2361,30.236646,-97.900652,151,1883
2362,30.238761,-97.890584,413,591
2363,30.260195,-97.902225,1169,1258
2364,30.256776,-97.893795,1169,1258
2365,30.257265,-97.88907,1592,155
2366,30.25114,-97.896549,1169,1263
2367,30.257047,-97.904199,1433,1798
2368,30.216061,-97.8624,956,1503
2369,30.220274,-97.85766,956,1503
2370,30.225608,-97.868584,206,334
2371,30.229763,-97.864518,1738,484
2372,30.227832,-97.861267,1742,484
2373,30.222852,-97.862833,956,1503
2374,30.227426,-97.860449,1742,1856
2375,30.236052,-97.854532,1939,1027
2376,30.23514,-97.854813,697,1181
2377,30.223181,-97.871649,206,334
2378,30.223243,-97.863618,956,484
2379,30.217862,-97.852537,61,1607
2380,30.223843,-97.855347,1742,815
2381,30.218741,-97.854334,61,1607
2382,30.273753,-97.856936,387,717
2383,30.251431,-97.85779,1881,46
2384,30.254374,-97.864878,1881,46
2385,30.249645,-97.853226,1881,1260
2386,30.173459,-97.823559,876,642
2387,30.179605,-97.819921,1837,642
2388,30.173662,-97.816884,1837,1976
2389,30.173886,-97.809477,340,1976
2390,30.176355,-97.832375,876,779
2391,30.185679,-97.816079,37,642
2392,30.185283,-97.810546,340,206
2393,30.179238,-97.795686,145,110
2394,30.180182,-97.79517,340,846
2395,30.182422,-97.788699,145,846
2396,30.172747,-97.785005,1678,487
2397,30.199803,-97.80716,1466,928
2398,30.191134,-97.812608,1466,928
2399,30.202665,-97.806668,1466,1512
2400,30.180485,-97.802237,1192,336
2401,30.180831,-97.807529,1192,336
2402,30.178514,-97.808159,1192,336
2403,30.177279,-97.803448,1192,336
2404,30.202762,-97.812793,1466,928
2405,30.18864,-97.828925,1515,779
2406,30.176355,-97.833872,1515,779
2407,30.1607,-97.802057,1635,1740
2408,30.164189,-97.830006,303,1094
2409,30.169231,-97.825103,876,1094
2410,30.187778,-97.827104,37,779
2411,30.194472,-97.830519,1589,1995
2412,30.199763,-97.820203,1589,1772
2413,30.201214,-97.838303,1589,195
2414,30.195122,-97.842094,762,1995
2415,30.191706,-97.814837,37,926
2416,30.197267,-97.816427,1466,928
2417,30.195762,-97.821196,37,926
2418,30.189681,-97.824843,37,926
2419,30.198839,-97.819117,37,1772
2420,30.172226,-97.799273,1284,1740
2421,30.166962,-97.788279,1668,487
2422,30.173904,-97.798642,1284,110
2423,30.174077,-97.790784,1678,110
2424,30.163204,-97.788333,1673,742
2425,30.155768,-97.790981,1448,742
2426,30.162464,-97.78959,60,742
2427,30.166939,-97.787129,1668,742
2428,30.160891,-97.787557,1243,1462
2429,30.162002,-97.787985,1590,1462
2430,30.173786,-97.80677,1284,1976
2431,30.157098,-97.79141,60,742
2432,30.149732,-97.793656,424,742
2433,30.156987,-97.788798,1243,1462
2434,30.165459,-97.787076,1673,1661
2435,30.185486,-97.802486,701,206
2436,30.183698,-97.792438,701,846
2437,30.198722,-97.791851,1889,381
2438,30.192877,-97.790057,701,500
2439,30.194474,-97.783017,867,84
2440,30.19698,-97.787501,1032,500
2441,30.199096,-97.793366,1889,29
2442,30.200171,-97.798499,1889,29
2443,30.194362,-97.789132,1076,500
2444,30.207745,-97.794017,1889,721
2445,30.202191,-97.804482,1466,1512
2446,30.199384,-97.805942,1466,1395
2447,30.198903,-97.802201,1466,1395
2448,30.189777,-97.790227,701,846
2449,30.182928,-97.786171,1076,400
2450,30.191804,-97.783996,1076,84
2451,30.180322,-97.790013,145,846
2452,30.183114,-97.781832,102,400
2453,30.204353,-97.791199,158,1947
2454,30.21132,-97.789122,158,1947
2455,30.210516,-97.786904,158,602
2456,30.198363,-97.790864,1947,381
2457,30.202228,-97.784275,1032,721
2458,30.205473,-97.790072,158,721
2459,30.209203,-97.784479,1947,602
2460,30.222801,-97.805243,259,73
2461,30.22805,-97.809223,487,1397
2462,30.233858,-97.821453,1149,1519
2463,30.23245,-97.808305,143,422
2464,30.232666,-97.818097,74,1397
2465,30.231455,-97.806939,74,190
2466,30.238975,-97.819349,1262,822
2467,30.244234,-97.808808,383,822
2468,30.240218,-97.82839,1531,1295
2469,30.238702,-97.82134,1531,1295
2470,30.257974,-97.812264,1604,357
2471,30.218583,-97.806739,259,73
2472,30.215003,-97.813629,259,1299
2473,30.23355,-97.810437,1932,1966
2474,30.236386,-97.825435,1779,822
2475,30.233955,-97.810455,1932,306
2476,30.233651,-97.818327,1932,66
2477,30.244695,-97.807022,501,1775
2478,30.24515,-97.80612,1232,1312
2479,30.237759,-97.820834,1854,1692
2480,30.243412,-97.782109,1567,1414
2481,30.245978,-97.807716,1093,822
2482,30.249719,-97.806316,383,1060
2483,30.251923,-97.802314,501,1775
2484,30.263752,-97.816613,1862,1587
2485,30.218206,-97.82717,1489,1397
2486,30.233436,-97.826613,787,729
2487,30.227029,-97.830077,1221,1648
2488,30.232864,-97.825502,1221,1600
2489,30.23606,-97.829883,1503,853
2490,30.235193,-97.825605,618,149
2491,30.236837,-97.825746,618,149
2492,30.236089,-97.824203,1149,754
2493,30.219506,-97.826329,74,1397
2494,30.236495,-97.830177,1149,1519
2495,30.236772,-97.830217,1779,1027
2496,30.231272,-97.827504,787,729
2497,30.222202,-97.835212,1309,527
2498,30.221992,-97.834969,1615,1600
2499,30.231272,-97.826983,1615,1600
2500,30.219835,-97.836259,1221,766
2501,30.220703,-97.836875,703,766
2502,30.217456,-97.834436,85,1030
2503,30.23648,-97.824848,618,149
2504,30.237683,-97.823722,1531,1295
2505,30.234639,-97.824175,74,149
2506,30.236251,-97.822684,504,66
2507,30.237186,-97.821308,1854,1692
2508,30.237333,-97.822571,1262,822
2509,30.237105,-97.822005,1149,754
2510,30.234337,-97.820512,504,66
2511,30.23579,-97.823091,504,149
2512,30.260888,-97.814364,1604,1924
2513,30.263578,-97.816797,1862,1587
2514,30.266143,-97.817979,1123,1116
2515,30.2716,-97.817588,1123,1116
2516,30.271717,-97.817882,1098,1855
2517,30.267828,-97.81834,1098,1587
2518,30.265414,-97.818023,1098,1587
2519,30.218078,-97.795323,1347,1407
2520,30.227708,-97.808527,487,669
2521,30.232107,-97.800515,751,679
2522,30.233286,-97.796057,751,1771
2523,30.232689,-97.798636,751,1771
2524,30.235575,-97.793702,1535,1771
2525,30.23398,-97.797025,751,944
2526,30.23697,-97.798816,588,307
2527,30.232953,-97.794725,588,1468
2528,30.220448,-97.793757,1347,28
2529,30.222744,-97.798451,1254,669
2530,30.229003,-97.801013,1254,679
2531,30.230355,-97.789878,1750,311
2532,30.223115,-97.799201,1254,669
2533,30.230378,-97.788003,1750,311
2534,30.229342,-97.78654,1339,605
2535,30.234377,-97.796031,1533,739
2536,30.235927,-97.79778,357,1809
2537,30.232603,-97.800213,751,1468
2538,30.235198,-97.794501,1535,739
2539,30.233339,-97.798214,1535,739
2540,30.232583,-97.793235,535,1809
2541,30.229617,-97.788557,1750,1307
2542,30.228047,-97.801512,1254,41
2543,30.228254,-97.789269,886,1307
2544,30.229025,-97.799467,1254,41
2545,30.230386,-97.793822,886,41
2546,30.230122,-97.797975,886,41
2547,30.217546,-97.801713,57,73
2548,30.225331,-97.803685,1254,669
2549,30.231462,-97.804014,143,190
2550,30.231804,-97.804853,751,190
2551,30.232967,-97.800718,751,475
2552,30.232413,-97.80632,1932,475
2553,30.232432,-97.807216,1535,1966
2554,30.238041,-97.798967,357,1037
2555,30.232875,-97.808476,1932,1966
2556,30.233151,-97.807964,1932,306
2557,30.232009,-97.806884,143,422
2558,30.237916,-97.79928,588,307
2559,30.225517,-97.790699,886,28
2560,30.236651,-97.792052,1535,1414
2561,30.237902,-97.789945,1535,1414
2562,30.233587,-97.785525,1567,256
2563,30.230721,-97.789249,535,605
2564,30.232393,-97.792418,535,367
2565,30.236646,-97.78352,1567,74
2566,30.233574,-97.794596,1533,367
2567,30.23119,-97.791055,588,1468
2568,30.233917,-97.795234,1533,1771
2569,30.260056,-97.805347,1558,724
2570,30.261715,-97.80888,1558,1968
2571,30.256001,-97.80054,313,895
2572,30.260262,-97.794047,313,895
2573,30.258713,-97.79617,899,999
2574,30.260209,-97.79324,899,482
2575,30.260195,-97.810167,1558,1968
2576,30.258993,-97.797666,1940,724
2577,30.272563,-97.797651,1127,97
2578,30.270391,-97.791447,1127,165
2579,30.263095,-97.788804,1175,895
2580,30.260676,-97.794025,1187,140
2581,30.25742,-97.799849,711,1060
2582,30.26073,-97.792218,313,482
2583,30.262343,-97.789257,313,482
2584,30.266681,-97.805797,746,1968
2585,30.262226,-97.791986,1940,724
2586,30.263327,-97.789245,1187,140
2587,30.24763,-97.804075,1232,641
2588,30.251005,-97.806613,1093,641
2589,30.252168,-97.805827,711,1060
2590,30.255017,-97.803706,711,1060
2591,30.258601,-97.802677,1558,406
2592,30.250175,-97.802627,501,999
2593,30.253313,-97.801443,598,999
2594,30.255686,-97.803534,116,406
2595,30.256627,-97.802043,1940,406
2596,30.272874,-97.801035,117,1910
2597,30.274274,-97.80014,1576,1910
2598,30.252789,-97.784927,1074,1414
2599,30.264663,-97.78723,1508,165
2600,30.26362,-97.787056,1175,482
2601,30.266277,-97.782899,660,165
2602,30.264301,-97.788165,1508,140
2603,30.263404,-97.789885,1508,140
2604,30.264583,-97.784744,1792,482
2605,30.265011,-97.786332,660,165
2606,30.289039,-97.86919,743,601
2607,30.303022,-97.843429,743,601
2608,30.33747,-97.864691,994,535
2609,30.341261,-97.881847,266,535
2610,30.35662,-97.832265,1751,700
2611,30.394252,-97.845181,205,1379
2612,30.398789,-97.844551,205,1379
2613,30.309888,-97.844822,1365,601
2614,30.313104,-97.852347,743,601
2615,30.370289,-97.860451,391,295
2616,30.312663,-97.881033,818,1681
2617,30.316056,-97.872294,818,1681
2618,30.331027,-97.885542,1912,1548
2619,30.322847,-97.87288,1912,1548
2620,30.377304,-97.884445,809,1430
2621,30.377412,-97.879879,838,1430
2622,30.382368,-97.871525,838,1292
2623,30.394185,-97.868841,1992,1292
2624,30.389427,-97.882163,247,1430
2625,30.394712,-97.866069,1992,1292
2626,30.283109,-97.810687,1109,420
2627,30.298997,-97.81519,352,353
2628,30.298207,-97.802389,234,1264
2629,30.314974,-97.826522,1784,574
2630,30.309577,-97.826156,1784,574
2631,30.316063,-97.825211,1906,353
2632,30.309545,-97.825762,1906,353
2633,30.321072,-97.816305,1120,906
2634,30.290013,-97.819354,1963,1410
2635,30.310491,-97.801552,103,1719
2636,30.308132,-97.796794,103,1264
2637,30.313248,-97.79433,103,1951
2638,30.322091,-97.815584,1784,1719
2639,30.305985,-97.782053,1973,1999
2640,30.300892,-97.839075,1365,354
2641,30.295865,-97.82877,1907,740
2642,30.283963,-97.832888,1414,1791
2643,30.293077,-97.82808,1318,1371
2644,30.298267,-97.827853,1318,1371
2645,30.295467,-97.827438,1318,1371
2646,30.29285,-97.822481,821,1410
2647,30.299516,-97.818977,821,1410
2648,30.293223,-97.82844,1907,740
2649,30.297657,-97.828157,1907,740
2650,30.281643,-97.842091,387,717
2651,30.284166,-97.83342,387,1791
2652,30.304314,-97.840649,1365,354
2653,30.290327,-97.828309,1907,1840
2654,30.287733,-97.826976,1860,1371
2655,30.305178,-97.825485,63,574
2656,30.30455,-97.825413,63,1371
2657,30.292344,-97.797985,234,1264
2658,30.289988,-97.790063,1207,777
2659,30.304525,-97.794835,1973,1264
2660,30.290906,-97.801329,1963,652
2661,30.281367,-97.808305,1109,420
2662,30.291352,-97.782574,635,777
2663,30.303467,-97.786596,1973,1264
2664,30.316944,-97.792957,103,1951
2665,30.321771,-97.794192,847,1951
2666,30.333169,-97.792225,731,968
2667,30.332832,-97.800471,731,283
2668,30.328719,-97.790419,1012,248
2669,30.323684,-97.794141,847,248
2670,30.331043,-97.788907,1999,968
2671,30.335185,-97.806284,1964,205
2672,30.334512,-97.804247,109,283
2673,30.331682,-97.789923,1012,968
2674,30.379096,-97.827727,273,903
2675,30.365612,-97.79694,518,903
2676,30.364429,-97.828657,1751,903
2677,30.369555,-97.801644,518,903
2678,30.377974,-97.796726,1727,1881
2679,30.37739,-97.805007,273,903
2680,30.387687,-97.824323,1354,1379
2681,30.392014,-97.838754,1354,1379
2682,30.359284,-97.79047,774,572
2683,30.366071,-97.789691,918,1324
2684,30.35956,-97.792073,774,572
2685,30.356715,-97.792832,567,661
2686,30.363111,-97.790418,567,1686
2687,30.356539,-97.792341,774,1538
2688,30.385861,-97.798527,505,1881
2689,30.021253,-97.742644,1892,159
2690,30.009015,-97.72796,1892,217
2691,30.024991,-97.699893,1892,115
2692,30.091222,-97.655379,165,1768
2693,30.099121,-97.636677,165,1768
2694,30.126139,-97.640916,537,886
2695,30.110472,-97.65021,537,1768
2696,30.112969,-97.649334,537,1768
2697,29.994679,-97.749232,578,582
2698,29.97976,-97.764403,578,1787
2699,30.061381,-97.7375,1435,471
2700,30.063897,-97.710553,1297,1582
2701,30.079628,-97.754532,511,1148
2702,30.089855,-97.734261,766,713
2703,30.080573,-97.735104,1297,1118
2704,30.088539,-97.71432,717,892
2705,30.09333,-97.693648,1428,1554
2706,30.120769,-97.714933,193,1131
2707,30.112132,-97.694721,1428,1849
2708,30.069984,-97.685891,1797,375
2709,30.081814,-97.665963,1986,375
2710,30.08621,-97.671268,1986,1577
2711,30.108393,-97.722686,477,280
2712,30.089301,-97.693484,1428,780
2713,30.128798,-97.709943,1358,663
2714,30.032842,-97.767823,457,1781
2715,30.024813,-97.746917,457,159
2716,30.076519,-97.748151,1310,391
2717,30.074841,-97.735035,1297,1118
2718,30.046374,-97.755827,457,1911
2719,30.058424,-97.746461,1394,1911
2720,30.066423,-97.732168,1922,1984
2721,30.100159,-97.755922,1630,1148
2722,30.126941,-97.774975,149,1158
2723,30.111202,-97.749035,1630,1167
2724,30.106093,-97.738208,477,713
2725,30.133965,-97.755881,136,1158
2726,30.114963,-97.746603,1610,1167
2727,30.123976,-97.740532,136,1167
2728,30.113733,-97.719341,477,280
2729,30.093566,-97.761764,404,1148
2730,30.138118,-97.773374,149,1158
2731,30.100934,-97.727371,477,280
2732,30.135335,-97.733256,1476,663
2733,30.058231,-97.703773,1297,1582
2734,30.027369,-97.688502,1969,781
2735,30.098475,-97.683197,301,313
2736,30.106732,-97.674058,68,1427
2737,30.115064,-97.694848,193,1849
2738,30.12938,-97.683977,1980,1412
2739,30.135807,-97.680223,1980,1347
2740,30.121538,-97.667553,1229,1412
2741,30.097144,-97.684563,301,313
2742,30.119328,-97.690349,1980,1412
2743,30.106856,-97.694471,1428,1554
2744,30.129184,-97.69566,193,1849
2745,30.095123,-97.660082,537,1768
2746,30.138109,-97.678447,1980,1347
2747,30.120507,-97.634975,1931,272
2748,30.109931,-97.622726,1931,272
2749,30.141786,-97.615924,696,1638
2750,30.132645,-97.621771,742,1638
2751,30.104783,-97.628491,165,272
2752,30.274283,-97.771166,1268,220
2753,30.279042,-97.767623,1268,1578
2754,30.2773,-97.770504,1333,1213
2755,30.278347,-97.772898,1333,1178
2756,30.275636,-97.76678,1054,736
2757,30.278952,-97.767164,1260,1336
2758,30.275212,-97.765354,1260,1336
2759,30.279888,-97.758443,1104,192
2760,30.276683,-97.751107,1104,192
2761,30.277965,-97.750506,396,192
2762,30.27809,-97.744172,419,1851
2763,30.277798,-97.736099,1277,1878
2764,30.278945,-97.724252,137,609
2765,30.279808,-97.718872,948,1128
2766,30.277082,-97.716191,1275,1183
2767,30.280124,-97.716795,1275,1183
2768,30.190898,-97.647323,1311,1949
2769,30.280604,-97.713907,1275,1183
2770,30.283767,-97.656039,338,1288
2771,30.278209,-97.768537,1983,1076
2772,30.276552,-97.76984,1983,1064
2773,30.280874,-97.768257,1333,592
2774,30.28204,-97.766402,1167,1076
2775,30.277098,-97.768748,933,1076
2776,30.278562,-97.74592,1286,1851
2777,30.277598,-97.746279,1286,503
2778,30.277633,-97.742615,1145,703
2779,30.276069,-97.743195,1145,703
2780,30.276807,-97.739643,1396,318
2781,30.276002,-97.736773,1277,318
2782,30.278717,-97.731664,835,1541
2783,30.277162,-97.73278,258,1657
2784,30.278471,-97.73074,835,773
2785,30.275649,-97.731733,258,1670
2786,30.279502,-97.729157,622,541
2787,30.273559,-97.731662,967,1690
2788,30.280034,-97.729494,258,998
2789,30.278252,-97.728161,492,773
2790,30.274963,-97.729499,492,804
2791,30.28001,-97.728054,561,1400
2792,30.272944,-97.731,1560,952
2793,30.280392,-97.727442,492,1862
2794,30.279509,-97.720765,948,609
2795,30.276829,-97.72021,948,1128
2796,30.275982,-97.70408,1119,516
2797,30.279486,-97.701825,570,516
2798,30.276636,-97.699985,595,516
2799,30.278268,-97.69086,1037,1850
2800,30.27744,-97.695931,1037,1850
2801,30.278712,-97.686804,1037,1850
2802,30.275847,-97.688679,1820,1453
2803,30.282652,-97.653111,1382,1288
2804,30.280765,-97.648133,1382,222
2805,30.292329,-97.653084,1382,1378
2806,30.299934,-97.648122,180,1378
2807,30.352318,-97.646396,54,1186
2808,30.389402,-97.656381,182,1290
2809,30.38679,-97.648404,1305,1979
2810,30.155885,-97.638011,150,1598
