minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
940,7532.900763358779,4336.625954198474,630.4732824427481,1438.5534351145038
941,7680.3293172690765,4198.14859437751,621.5220883534137,1373.4939759036145
942,7441.828018223235,4388.597949886105,669.5740318906606,1470.6560364464692
943,7495.533088235294,4338.691176470588,665.7757352941177,1469.3235294117646
944,7644.111969111969,4208.027027027027,647.8610038610038,1389.7297297297298
945,7440.924187725632,4395.516245487364,663.5595667870036,1464.6690734055355
946,7472.941176470588,4374.220588235294,652.8382352941177,1455.3492647058824
947,7609.2844827586205,4256.1551724137935,634.5603448275862,1388.6508620689656
948,7405.959459459459,4441.757882882883,652.2826576576576,1483.8997747747749
949,7465.540856031128,4387.322957198444,647.136186770428,1480.8249027237355
950,7617.344322344323,4251.336996336996,631.3186813186813,1398.098901098901
951,7432.580917874396,4421.160628019324,646.2584541062802,1477.5712560386473
952,7476.750988142292,4372.806324110672,650.4426877470356,1473.288537549407
953,7620.919678714859,4242.3975903614455,636.6827309236947,1411.8835341365461
954,7361.160714285715,4442.761160714285,696.078125,1514.575892857143
955,7399.346863468635,4406.387453874539,694.2656826568266,1520.228782287823
956,7536.419354838709,4289.362903225807,674.2177419354839,1449.1290322580646
957,7310.516279069768,4485.946511627907,703.5372093023256,1546.5255813953488
958,7377.109589041096,4447.212328767123,675.6780821917808,1545.7054794520548
959,7530.856617647059,4317.753676470588,651.3897058823529,1474.8125
960,7046.818439716312,4703.466666666666,749.7148936170213,1734.787234042553
961,6884.869565217391,4831.518115942029,783.6123188405797,1857.2572463768115
962,7038.056140350877,4703.059649122807,758.8842105263158,1770.340350877193
963,6798.457036114571,4864.07098381071,837.4719800747198,1834.041095890411
964,6850.637404580153,4807.633587786259,841.7290076335878,1807.7709923664122
965,6992.936090225564,4686.7819548872185,820.281954887218,1735.4097744360902
966,6803.688050314466,4861.472955974843,834.8389937106919,1812.361006289308
967,6869.764084507042,4800.154929577465,830.080985915493,1794.281690140845
968,6931.411695906433,4751.791812865497,816.7964912280702,1749.6842105263158
969,6756.962121212121,4916.583333333333,826.4545454545455,1869.7272727272727
