head,tail,origin_addr,dest_addr,distance,duration,traffic_duration,speed_mph,
4586,4603,"7401 Ranch Rd 2338, Georgetown, TX 78633, USA","907 Jennings Branch, Georgetown, TX 78633, USA",2261,145,157,33.915,1.082758621
5470,5499,"3998 Co Rd 234, Jarrell, TX 76537, USA","1153 Co Rd 239, Florence, TX 76527, USA",7225,370,452,37.79966887,1.221621622
5499,5470,"1153 Co Rd 239, Florence, TX 76527, USA","3998 Co Rd 234, Jarrell, TX 76537, USA",7225,349,441,38.74038462,1.263610315
5503,5484,"1790 Co Rd 143, Georgetown, TX 78633, USA","1950 Co Rd 146, Georgetown, TX 78633, USA",3183,192,223,33.67727679,1.161458333
5484,5503,"1950 Co Rd 146, Georgetown, TX 78633, USA","1790 Co Rd 143, Georgetown, TX 78633, USA",3183,209,253,29.69964567,1.210526316
5506,4583,"203 W Red Bud Meadow, Georgetown, TX 78633, USA","83 Woodcrest Rd, Georgetown, TX 78633, USA",1798,92,109,38.73872727,1.184782609
4583,5506,"83 Woodcrest Rd, Georgetown, TX 78633, USA","203 W Red Bud Meadow, Georgetown, TX 78633, USA",2352,185,226,24.55612335,1.221621622
5468,4588,"310 Co Rd 241, Florence, TX 76527, USA","726 Co Rd 241, Florence, TX 76527, USA",1158,60,63,42.8821875,1.05
4588,5468,"726 Co Rd 241, Florence, TX 76527, USA","310 Co Rd 241, Florence, TX 76527, USA",1158,67,73,37.0872973,1.089552239
5499,5502,"1153 Co Rd 239, Florence, TX 76527, USA","6201 TX-195, Florence, TX 76527, USA",2940,148,182,38.07540984,1.22972973
5502,5499,"6201 TX-195, Florence, TX 76527, USA","1153 Co Rd 239, Florence, TX 76527, USA",2954,143,177,39.33134831,1.237762238
5500,5503,"4095 Shell Rd, Georgetown, TX 78628, USA","1790 Co Rd 143, Georgetown, TX 78633, USA",3000,167,240,29.50207469,1.437125749
5503,5500,"1790 Co Rd 143, Georgetown, TX 78633, USA","4095 Shell Rd, Georgetown, TX 78628, USA",503,62,82,14.36277108,1.322580645
7222,5485,"2805 Co Rd 234, Georgetown, TX 78633, USA","3500 Co Rd 234, Georgetown, TX 78633, USA",1326,87,97,32.06755102,1.114942529
5485,7222,"3500 Co Rd 234, Georgetown, TX 78633, USA","2805 Co Rd 234, Georgetown, TX 78633, USA",1326,95,101,30.81,1.063157895
5485,5470,"3500 Co Rd 234, Georgetown, TX 78633, USA","3998 Co Rd 234, Jarrell, TX 76537, USA",1262,76,88,33.60606742,1.157894737
5470,5485,"3998 Co Rd 234, Jarrell, TX 76537, USA","3500 Co Rd 234, Georgetown, TX 78633, USA",1262,78,86,34.37862069,1.102564103
5530,5529,"6712 FM487, Florence, TX 76527, USA","2601 Co Rd 233, Florence, TX 76527, USA",3418,222,222,36.3258296,1
5529,5530,"2601 Co Rd 233, Florence, TX 76527, USA","6712 FM487, Florence, TX 76527, USA",3418,223,223,36.16366071,1
5528,5531,"7620 FM487, Florence, TX 76527, USA","9990 FM487, Florence, TX 76527, USA",3757,145,151,58.57953947,1.04137931
5531,5528,"9990 FM487, Florence, TX 76527, USA","7620 FM487, Florence, TX 76527, USA",3757,141,155,57.0775,1.09929078
7057,5531,"701 FM2843, Florence, TX 76527, USA","9990 FM487, Florence, TX 76527, USA",852,51,58,34.22440678,1.137254902
5531,7057,"9990 FM487, Florence, TX 76527, USA","701 FM2843, Florence, TX 76527, USA",852,47,51,38.83153846,1.085106383
1076,5532,"15740 FM2843, Salado, TX 76571, USA","2160 FM2843, Florence, TX 76527, USA",2653,105,124,50.30088,1.180952381
5532,1076,"2160 FM2843, Florence, TX 76527, USA","15740 FM2843, Salado, TX 76571, USA",2653,103,114,54.67486957,1.106796117
5529,5469,"2601 Co Rd 233, Florence, TX 76527, USA","4085 Co Rd 233, Florence, TX 76527, USA",2952,200,200,34.80716418,1
5469,5529,"4085 Co Rd 233, Florence, TX 76527, USA","2601 Co Rd 233, Florence, TX 76527, USA",2952,201,201,34.63485149,1
5469,4589,"4085 Co Rd 233, Florence, TX 76527, USA","11370 TX-195, Florence, TX 76527, USA",4713,278,283,39.3303169,1.017985612
4589,5469,"11370 TX-195, Florence, TX 76527, USA","4085 Co Rd 233, Florence, TX 76527, USA",2185,127,127,40.45664063,1
5531,4591,"9990 FM487, Florence, TX 76527, USA","10140 FM487, Florence, TX 76527, USA",99,6,7,29.32875,1.166666667
4591,5531,"10140 FM487, Florence, TX 76527, USA","9990 FM487, Florence, TX 76527, USA",99,5,7,29.32875,1.4
5471,5530,"4208 FM487, Jarrell, TX 76537, USA","6712 FM487, Florence, TX 76527, USA",4062,174,177,54.08393258,1.017241379
5530,5471,"6712 FM487, Florence, TX 76527, USA","4208 FM487, Jarrell, TX 76537, USA",4062,173,177,54.08393258,1.023121387
5530,5533,"6712 FM487, Florence, TX 76527, USA","7390 FM487, Florence, TX 76527, USA",887,37,37,55.32078947,1
5533,5530,"7390 FM487, Florence, TX 76527, USA","6712 FM487, Florence, TX 76527, USA",887,36,37,55.32078947,1.027777778
5533,5528,"7390 FM487, Florence, TX 76527, USA","7620 FM487, Florence, TX 76527, USA",394,16,16,54.92823529,1
5528,5533,"7620 FM487, Florence, TX 76527, USA","7390 FM487, Florence, TX 76527, USA",394,15,15,58.36125,1
5537,5536,"2929 FM1105, Georgetown, TX 78626, USA","2080 FM972, Georgetown, TX 78626, USA",1431,63,72,46.45849315,1.142857143
5536,5537,"2080 FM972, Georgetown, TX 78626, USA","2929 FM1105, Georgetown, TX 78626, USA",1431,60,74,45.2196,1.233333333
5539,5538,"2951 Co Rd 153, Georgetown, TX 78626, USA","2801 FM 971, Georgetown, TX 78626, USA",1353,68,75,42.19223684,1.102941176
5538,5539,"2801 FM 971, Georgetown, TX 78626, USA","2951 Co Rd 153, Georgetown, TX 78626, USA",1353,66,76,41.64428571,1.151515152
5541,5540,"5251 FM972, Georgetown, TX 78626, USA","3831 FM972, Walburg, TX 78673, USA",2362,118,121,45.8847541,1.025423729
5540,5541,"3831 FM972, Walburg, TX 78673, USA","5251 FM972, Georgetown, TX 78626, USA",2362,117,130,42.73236641,1.111111111
5540,5537,"3831 FM972, Walburg, TX 78673, USA","2929 FM1105, Georgetown, TX 78626, USA",1396,84,96,34.10845361,1.142857143
5537,5540,"2929 FM1105, Georgetown, TX 78626, USA","3831 FM972, Walburg, TX 78673, USA",1396,84,101,32.43647059,1.202380952
1200,5548,"10600 FM1105, Jarrell, TX 76537, USA","8780 FM1105, Jarrell, TX 76537, USA",2302,95,95,56.830625,1
5548,1200,"8780 FM1105, Jarrell, TX 76537, USA","10600 FM1105, Jarrell, TX 76537, USA",2302,95,100,54.01722772,1.052631579
5550,5549,"120 Spur 155 N, Georgetown, TX 78626, USA","500 Co Rd 153, Georgetown, TX 78626, USA",1315,89,90,34.2478022,1.011235955
5549,5550,"500 Co Rd 153, Georgetown, TX 78626, USA","120 Spur 155 N, Georgetown, TX 78626, USA",1315,87,88,35.01741573,1.011494253
5540,5539,"3831 FM972, Walburg, TX 78673, USA","2951 Co Rd 153, Georgetown, TX 78626, USA",3010,168,171,41.475,1.017857143
5539,5540,"2951 Co Rd 153, Georgetown, TX 78626, USA","3831 FM972, Walburg, TX 78673, USA",3096,155,172,42.4134104,1.109677419
5554,5553,"1600 Co Rd 329, Granger, TX 76530, USA","51 Co Rd 330, Granger, TX 76530, USA",1537,129,129,28.02069231,1
5553,5554,"51 Co Rd 330, Granger, TX 76530, USA","1600 Co Rd 329, Granger, TX 76530, USA",1537,125,125,28.9102381,1
1198,1202,"Co Rd 342, Granger, TX 76530, USA","FM972, Granger, TX 76530, USA",2206,164,163,31.87939024,0.993902439
1202,1198,"FM972, Granger, TX 76530, USA","Co Rd 342, Granger, TX 76530, USA",2409,162,161,35.24277778,0.99382716
5557,5556,"2350 Co Rd 150, Georgetown, TX 78626, USA","2000 Co Rd 150, Georgetown, TX 78626, USA",518,37,36,33.18,0.972972973
5556,5557,"2000 Co Rd 150, Georgetown, TX 78626, USA","2350 Co Rd 150, Georgetown, TX 78626, USA",518,34,33,36.10764706,0.970588235
5536,5545,"2080 FM972, Georgetown, TX 78626, USA","1301 FM972, Georgetown, TX 78626, USA",1051,43,46,52.99723404,1.069767442
5545,5536,"1301 FM972, Georgetown, TX 78626, USA","2080 FM972, Georgetown, TX 78626, USA",1051,42,50,48.84058824,1.19047619
4599,5558,"3350 FM971, Georgetown, TX 78626, USA","4000 FM971, Georgetown, TX 78626, USA",1149,82,85,31.66430233,1.036585366
5558,4599,"4000 FM971, Georgetown, TX 78626, USA","3350 FM971, Georgetown, TX 78626, USA",1149,79,88,30.59696629,1.113924051
7151,5555,"1575 Co Rd 140, Georgetown, TX 78626, USA","1101 Co Rd 140, Georgetown, TX 78626, USA",323,19,19,38.2755,1
5555,7151,"1101 Co Rd 140, Georgetown, TX 78626, USA","1575 Co Rd 140, Georgetown, TX 78626, USA",323,20,20,36.45285714,1
5538,5550,"2801 FM 971, Georgetown, TX 78626, USA","120 Spur 155 N, Georgetown, TX 78626, USA",1697,80,88,45.18977528,1.1
5550,5538,"120 Spur 155 N, Georgetown, TX 78626, USA","2801 FM 971, Georgetown, TX 78626, USA",1697,82,87,45.70329545,1.06097561
5545,5557,"1301 FM972, Georgetown, TX 78626, USA","2350 Co Rd 150, Georgetown, TX 78626, USA",2387,149,148,37.96771812,0.993288591
5557,5545,"2350 Co Rd 150, Georgetown, TX 78626, USA","1301 FM972, Georgetown, TX 78626, USA",2387,150,150,37.46483444,1
7200,5538,"Co Rd 149, Georgetown, TX 78626, USA","2801 FM 971, Georgetown, TX 78626, USA",1336,83,83,37.69428571,1
5538,7200,"2801 FM 971, Georgetown, TX 78626, USA","Co Rd 149, Georgetown, TX 78626, USA",1336,81,81,38.61365854,1
5545,5559,"1301 FM972, Georgetown, TX 78626, USA","10 FM972, Georgetown, TX 78626, USA",2147,93,110,45.84135135,1.182795699
5559,5545,"10 FM972, Georgetown, TX 78626, USA","1301 FM972, Georgetown, TX 78626, USA",2147,100,121,41.70811475,1.21
5482,5556,"1150 Co Rd 150, Georgetown, TX 78626, USA","2000 Co Rd 150, Georgetown, TX 78626, USA",1485,74,74,46.926,1
5556,5482,"2000 Co Rd 150, Georgetown, TX 78626, USA","1150 Co Rd 150, Georgetown, TX 78626, USA",1485,79,78,44.55,0.987341772
5560,5559,"S IH 35 Service Rd, Georgetown, TX 78633, USA","10 FM972, Georgetown, TX 78626, USA",5511,347,465,28.02804721,1.340057637
5559,5560,"10 FM972, Georgetown, TX 78626, USA","S IH 35 Service Rd, Georgetown, TX 78633, USA",240,22,42,13.22790698,1.909090909
5555,5561,"1101 Co Rd 140, Georgetown, TX 78626, USA","Co Rd 140, Georgetown, TX 78626, USA",1979,97,97,47.8594898,1
5561,5555,"Co Rd 140, Georgetown, TX 78626, USA","1101 Co Rd 140, Georgetown, TX 78626, USA",1979,99,98,47.37606061,0.98989899
7201,4614,"FM971, Georgetown, TX 78626, USA","5501 FM971, Georgetown, TX 78626, USA",913,52,58,36.67474576,1.115384615
4614,7201,"5501 FM971, Georgetown, TX 78626, USA","FM971, Georgetown, TX 78626, USA",919,56,84,25.62388235,1.5
5550,4614,"120 Spur 155 N, Georgetown, TX 78626, USA","5501 FM971, Georgetown, TX 78626, USA",2003,145,164,28.77036364,1.131034483
4614,5550,"5501 FM971, Georgetown, TX 78626, USA","120 Spur 155 N, Georgetown, TX 78626, USA",1953,120,141,32.59584507,1.175
5561,5558,"Co Rd 140, Georgetown, TX 78626, USA","4000 FM971, Georgetown, TX 78626, USA",874,66,66,30.9161194,1
5558,5561,"4000 FM971, Georgetown, TX 78626, USA","Co Rd 140, Georgetown, TX 78626, USA",874,57,58,35.10813559,1.01754386
5548,5552,"8780 FM1105, Jarrell, TX 76537, USA","2300 Co Rd 316, Georgetown, TX 78626, USA",1486,97,97,35.93693878,1
5552,5548,"2300 Co Rd 316, Georgetown, TX 78626, USA","8780 FM1105, Jarrell, TX 76537, USA",1484,102,104,33.496,1.019607843
5493,5494,"150 County Rd 314, Jarrell, TX 76537, USA","930 County Rd 375, Jarrell, TX 76537, USA",1734,113,142,28.73832168,1.256637168
5494,5493,"930 County Rd 375, Jarrell, TX 76537, USA","150 County Rd 314, Jarrell, TX 76537, USA",1734,121,123,33.14177419,1.016528926
7127,5537,"100 Co Rd 145, Georgetown, TX 78626, USA","2929 FM1105, Georgetown, TX 78626, USA",2638,135,172,36.13907514,1.274074074
5537,7127,"2929 FM1105, Georgetown, TX 78626, USA","100 Co Rd 145, Georgetown, TX 78626, USA",2638,129,160,38.83267081,1.240310078
7126,5548,"30 County Rd 375, Jarrell, TX 76537, USA","8780 FM1105, Jarrell, TX 76537, USA",1070,78,86,29.14827586,1.102564103
5548,7126,"8780 FM1105, Jarrell, TX 76537, USA","30 County Rd 375, Jarrell, TX 76537, USA",1070,77,74,33.812,0.961038961
5549,5571,"500 Co Rd 153, Georgetown, TX 78626, USA","1600 Co Rd 153, Georgetown, TX 78626, USA",1810,106,106,40.09065421,1
5571,5549,"1600 Co Rd 153, Georgetown, TX 78626, USA","500 Co Rd 153, Georgetown, TX 78626, USA",1810,103,103,41.24711538,1
1224,5554,"3045 Co Rd 329, Granger, TX 76530, USA","1600 Co Rd 329, Granger, TX 76530, USA",2639,186,186,33.44614973,1
5554,1224,"1600 Co Rd 329, Granger, TX 76530, USA","3045 Co Rd 329, Granger, TX 76530, USA",2639,193,193,32.2393299,1
5571,5572,"1600 Co Rd 153, Georgetown, TX 78626, USA","1575 Co Rd 156, Granger, TX 76530, USA",2316,191,191,28.588125,1
5572,5571,"1575 Co Rd 156, Granger, TX 76530, USA","1600 Co Rd 153, Georgetown, TX 78626, USA",2316,193,193,28.29340206,1
7149,1224,"1300 Co Rd 328, Granger, TX 76530, USA","3045 Co Rd 329, Granger, TX 76530, USA",853,57,56,35.46684211,0.98245614
1224,7149,"3045 Co Rd 329, Granger, TX 76530, USA","1300 Co Rd 328, Granger, TX 76530, USA",853,52,52,38.14358491,1
5573,5571,"2601 Co Rd 153, Georgetown, TX 78626, USA","1600 Co Rd 153, Georgetown, TX 78626, USA",1514,112,111,32.03732143,0.991071429
5571,5573,"1600 Co Rd 153, Georgetown, TX 78626, USA","2601 Co Rd 153, Georgetown, TX 78626, USA",1514,112,111,32.03732143,0.991071429
5539,5573,"2951 Co Rd 153, Georgetown, TX 78626, USA","2601 Co Rd 153, Georgetown, TX 78626, USA",659,54,54,28.39690909,1
5573,5539,"2601 Co Rd 153, Georgetown, TX 78626, USA","2951 Co Rd 153, Georgetown, TX 78626, USA",659,53,53,28.92277778,1
4602,4600,"3307 Co Rd 124, Georgetown, TX 78626, USA","2700 Co Rd 124, Georgetown, TX 78626, USA",1112,57,56,46.23578947,0.98245614
4600,4602,"2700 Co Rd 124, Georgetown, TX 78626, USA","3307 Co Rd 124, Georgetown, TX 78626, USA",1112,58,57,45.43862069,0.982758621
5574,5572,"495 Co Rd 156, Georgetown, TX 78626, USA","1575 Co Rd 156, Granger, TX 76530, USA",1730,111,110,36.93783784,0.990990991
5572,5574,"1575 Co Rd 156, Granger, TX 76530, USA","495 Co Rd 156, Georgetown, TX 78626, USA",1730,112,113,35.96578947,1.008928571
4600,5574,"2700 Co Rd 124, Georgetown, TX 78626, USA","495 Co Rd 156, Georgetown, TX 78626, USA",1041,89,89,27.413,1
5574,4600,"495 Co Rd 156, Georgetown, TX 78626, USA","2700 Co Rd 124, Georgetown, TX 78626, USA",1041,87,87,28.03602273,1
1195,4602,"254-244 Co Rd 159, Georgetown, TX 78626, USA","3307 Co Rd 124, Georgetown, TX 78626, USA",1164,63,63,43.104375,1
4602,1195,"3307 Co Rd 124, Georgetown, TX 78626, USA","254-244 Co Rd 159, Georgetown, TX 78626, USA",1164,60,60,45.2242623,1
5575,5541,"5246-5250 FM972, Granger, TX 76530, USA","5251 FM972, Georgetown, TX 78626, USA",1800,73,76,55.4025974,1.04109589
5541,5575,"5251 FM972, Georgetown, TX 78626, USA","5246-5250 FM972, Granger, TX 76530, USA",1800,71,74,56.88,1.042253521
5553,5575,"51 Co Rd 330, Granger, TX 76530, USA","5246-5250 FM972, Granger, TX 76530, USA",981,70,70,32.74605634,1
5575,5553,"5246-5250 FM972, Granger, TX 76530, USA","51 Co Rd 330, Granger, TX 76530, USA",981,66,65,35.22681818,0.984848485
7130,1225,"2278 County Rd 302, Jarrell, TX 76537, USA","County Rd 302, Bartlett, TX 76511, USA",1212,54,54,52.22618182,1
1225,7130,"County Rd 302, Bartlett, TX 76511, USA","2278 County Rd 302, Jarrell, TX 76537, USA",1212,55,54,52.22618182,0.981818182
5576,5575,"6740 FM972, Bartlett, TX 76511, USA","5246-5250 FM972, Granger, TX 76530, USA",562,23,24,53.2776,1.043478261
5575,5576,"5246-5250 FM972, Granger, TX 76530, USA","6740 FM972, Bartlett, TX 76511, USA",562,22,23,55.4975,1.045454545
1202,5576,"FM972, Granger, TX 76530, USA","6740 FM972, Bartlett, TX 76511, USA",2458,137,140,41.31531915,1.02189781
5576,1202,"6740 FM972, Bartlett, TX 76511, USA","FM972, Granger, TX 76530, USA",2458,136,144,40.17558621,1.058823529
5578,5577,"2090 FM487, Jarrell, TX 76537, USA","851 FM487, Jarrell, TX 76537, USA",2091,95,100,49.0660396,1.052631579
5577,5578,"851 FM487, Jarrell, TX 76537, USA","2090 FM487, Jarrell, TX 76537, USA",2091,93,97,50.56806122,1.043010753
7118,5472,"1701 FM487, Jarrell, TX 76537, USA","7 County Rd 216, Jarrell, TX 76537, USA",1219,52,59,48.1505,1.134615385
5472,7118,"7 County Rd 216, Jarrell, TX 76537, USA","1701 FM487, Jarrell, TX 76537, USA",1219,55,64,44.44661538,1.163636364
5577,5590,"851 FM487, Jarrell, TX 76537, USA","202 E Avenue L, Jarrell, TX 76537, USA",1055,56,64,38.46692308,1.142857143
5590,5577,"202 E Avenue L, Jarrell, TX 76537, USA","851 FM487, Jarrell, TX 76537, USA",1055,54,57,43.10948276,1.055555556
5590,5589,"202 E Avenue L, Jarrell, TX 76537, USA","214 S 4th St, Jarrell, TX 76537, USA",209,15,15,30.958125,1
5589,5590,"214 S 4th St, Jarrell, TX 76537, USA","202 E Avenue L, Jarrell, TX 76537, USA",209,12,12,38.10230769,1
5591,5593,"111 N 5th St, Jarrell, TX 76537, USA","12824 I-35, Jarrell, TX 76537, USA",294,72,89,7.742,1.236111111
5593,5591,"12824 I-35, Jarrell, TX 76537, USA","111 N 5th St, Jarrell, TX 76537, USA",350,77,127,6.48046875,1.649350649
5593,5590,"12824 I-35, Jarrell, TX 76537, USA","202 E Avenue L, Jarrell, TX 76537, USA",175,43,47,8.640625,1.093023256
5590,5593,"202 E Avenue L, Jarrell, TX 76537, USA","12824 I-35, Jarrell, TX 76537, USA",288,51,57,11.76827586,1.117647059
7121,5578,"2715 FM487, Jarrell, TX 76537, USA","2090 FM487, Jarrell, TX 76537, USA",1086,42,41,61.28142857,0.976190476
5578,7121,"2090 FM487, Jarrell, TX 76537, USA","2715 FM487, Jarrell, TX 76537, USA",1086,41,42,59.85627907,1.024390244
6493,5597,"14601 County Line Rd, Elgin, TX 78621, USA","13717 County Line Rd, Elgin, TX 78621, USA",1530,114,143,25.18125,1.254385965
5597,6493,"13717 County Line Rd, Elgin, TX 78621, USA","14601 County Line Rd, Elgin, TX 78621, USA",1530,117,147,24.50067568,1.256410256
5599,5598,"21140 Blake Manor Rd, Manor, TX 78653, USA","20439 FM 969, Webberville, TX 78653, USA",2276,128,144,37.20082759,1.125
5598,5599,"20439 FM 969, Webberville, TX 78653, USA","21140 Blake Manor Rd, Manor, TX 78653, USA",2276,122,130,41.17648855,1.06557377
7310,5600,"20362 Blake Manor Rd, Manor, TX 78653, USA","19967 Blake Manor Rd, Manor, TX 78653, USA",1168,64,67,40.70823529,1.046875
5600,7310,"19967 Blake Manor Rd, Manor, TX 78653, USA","20362 Blake Manor Rd, Manor, TX 78653, USA",1168,68,66,41.3158209,0.970588235
5600,1204,"19967 Blake Manor Rd, Manor, TX 78653, USA","19904 Blake Manor Rd, Manor, TX 78653, USA",498,35,36,31.89891892,1.028571429
1204,5600,"19904 Blake Manor Rd, Manor, TX 78653, USA","19967 Blake Manor Rd, Manor, TX 78653, USA",498,40,38,30.26307692,0.95
6467,1145,"14101 US-290, Manor, TX 78653, USA","12303 Old Kimbro Rd, Manor, TX 78653, USA",1941,137,154,29.67851613,1.124087591
1145,6467,"12303 Old Kimbro Rd, Manor, TX 78653, USA","14101 US-290, Manor, TX 78653, USA",1941,152,176,25.98966102,1.157894737
5603,5602,"18301 Littig Rd, Elgin, TX 78621, USA","68 Ballerstedt Rd, Elgin, TX 78621, USA",2567,144,139,43.45564286,0.965277778
5602,5603,"68 Ballerstedt Rd, Elgin, TX 78621, USA","18301 Littig Rd, Elgin, TX 78621, USA",2567,146,149,40.5586,1.020547945
6480,5605,"13101 Ballerstedt Rd, Elgin, TX 78621, USA","12480 Ballerstedt Rd, Elgin, TX 78621, USA",1863,140,139,31.53792857,0.992857143
5605,6480,"12480 Ballerstedt Rd, Elgin, TX 78621, USA","13101 Ballerstedt Rd, Elgin, TX 78621, USA",1863,139,138,31.76482014,0.992805755
6492,5608,"16509 FM1100, Elgin, TX 78621, USA","14811 FM1100, Manor, TX 78653, USA",2440,102,107,53.54444444,1.049019608
5608,6492,"14811 FM1100, Manor, TX 78653, USA","16509 FM1100, Elgin, TX 78621, USA",2440,108,113,50.72631579,1.046296296
5609,5603,"10839 Bitting School Rd, Elgin, TX 78621, USA","18301 Littig Rd, Elgin, TX 78621, USA",1833,108,105,40.98311321,0.972222222
5603,5609,"18301 Littig Rd, Elgin, TX 78621, USA","10839 Bitting School Rd, Elgin, TX 78621, USA",1833,106,104,41.37342857,0.981132075
6486,5606,"13106 County Line Rd, Elgin, TX 78621, USA","13108 County Line Rd, Elgin, TX 78621, USA",110,28,33,7.667647059,1.178571429
5606,6486,"13108 County Line Rd, Elgin, TX 78621, USA","13106 County Line Rd, Elgin, TX 78621, USA",3721,226,262,33.53144487,1.159292035
5611,5610,"21276 Hogeye Rd, Manor, TX 78653, USA","20605 Hogeye Rd, Manor, TX 78653, USA",1763,104,110,37.64243243,1.057692308
5610,5611,"20605 Hogeye Rd, Manor, TX 78653, USA","21276 Hogeye Rd, Manor, TX 78653, USA",1763,108,115,36.01991379,1.064814815
5613,5612,"11318 Jones Rd, Manor, TX 78653, USA","10544 Jones Rd, Manor, TX 78653, USA",807,45,44,42.502,0.977777778
5612,5613,"10544 Jones Rd, Manor, TX 78653, USA","11318 Jones Rd, Manor, TX 78653, USA",807,45,45,41.57804348,1
7325,5614,"11001 Parsons Rd, Manor, TX 78653, USA","11664 Parsons Rd, Manor, TX 78653, USA",1137,64,64,41.45676923,1
5614,7325,"11664 Parsons Rd, Manor, TX 78653, USA","11001 Parsons Rd, Manor, TX 78653, USA",1137,68,76,34.99597403,1.117647059
5617,5616,"16108 Littig Rd, Elgin, TX 78621, USA","15325 Littig Rd, Manor, TX 78653, USA",1321,67,66,46.72791045,0.985074627
5616,5617,"15325 Littig Rd, Manor, TX 78653, USA","16108 Littig Rd, Elgin, TX 78621, USA",1321,65,70,44.09535211,1.076923077
5610,5615,"20605 Hogeye Rd, Manor, TX 78653, USA","19915 Lockwood Rd, Manor, TX 78653, USA",1268,67,69,42.93085714,1.029850746
5615,5610,"19915 Lockwood Rd, Manor, TX 78653, USA","20605 Hogeye Rd, Manor, TX 78653, USA",1268,70,69,42.93085714,0.985714286
5615,1143,"19915 Lockwood Rd, Manor, TX 78653, USA","10932 Parsons Rd, Manor, TX 78653, USA",1374,87,88,36.58853933,1.011494253
1143,5615,"10932 Parsons Rd, Manor, TX 78653, USA","19915 Lockwood Rd, Manor, TX 78653, USA",1374,91,92,35.01483871,1.010989011
5612,5610,"10544 Jones Rd, Manor, TX 78653, USA","20605 Hogeye Rd, Manor, TX 78653, USA",875,54,54,37.70454545,1
5610,5612,"20605 Hogeye Rd, Manor, TX 78653, USA","10544 Jones Rd, Manor, TX 78653, USA",875,53,53,38.40277778,1
