,0
"(30.541374456801393, -97.90359913919538)",165
1730894385,165
"(30.537207659745807, -97.89560022161834)",352
1730894527,352
"(30.542354456710715, -97.90355343904623)",165
1730894626,165
"(30.536209460012795, -97.8950879205298)",352
1730894675,352
"(30.528373362494893, -97.88982700924902)",352
1730894682,352
"(30.538437858350214, -97.89965023055224)",352
1730894725,352
"(30.535839361737917, -97.88967300855282)",352
1730894767,352
"(30.208977567928933, -97.97730241868317)",386
1736618690,386
"(30.208599067619883, -97.97832572105226)",386
1736618697,386
"(30.210422367789516, -97.97726781856498)",386
1736618711,386
"(30.206124867831917, -97.97846282143385)",386
1736618715,386
"(30.21334536722509, -97.9780272202372)",386
1736618717,386
"(30.214466566555792, -97.97964792394494)",386
1736618719,386
"(30.211343466265014, -97.98145752820562)",8
1736626558,8
"(30.20703436762451, -97.97879212216925)",386
1736626564,386
"(30.208686467374932, -97.97901742264509)",386
1736626566,386
"(30.213893366672437, -97.9794814235762)",386
1736626581,386
"(30.210373966406294, -97.98134022796067)",386
1736626584,386
"(30.214187766731737, -97.97921702295837)",386
1736626594,386
"(30.211778966031833, -97.98200762946442)",8
1736626595,8
"(30.213025565924358, -97.98194112927739)",8
1736626603,8
"(30.20737976773761, -97.97835442115077)",386
1736626605,386
"(30.211346067201287, -97.97871092186732)",386
1736626614,386
"(30.210656666967758, -97.97960752395396)",386
1736626618,386
"(30.20766836773944, -97.97826052092658)",386
1736626621,386
"(30.211495765860715, -97.98259553083005)",8
1736626623,8
"(30.212637565916754, -97.98208212961349)",8
1736626626,8
"(30.21195556698722, -97.9791521228686)",386
1736626629,386
"(30.210379267492154, -97.97815402060898)",386
1736626630,386
"(30.209016267501607, -97.97854462154592)",386
1736626633,386
"(30.20825526768045, -97.97825352089488)",386
1736626635,386
"(30.206180967865226, -97.97834792116745)",386
1737289319,386
"(30.20676276761682, -97.97889802242067)",386
1737289347,386
"(30.210652068657954, -97.97464541251867)",386
1738830706,386
"(30.208528769062934, -97.97410891134037)",386
1738830708,386
"(30.208936769067627, -97.97396941100851)",386
1738830712,386
"(30.4065657817024, -97.8706396722617)",278
1739417368,278
"(30.407958381802132, -97.86983767044767)",278
1739417420,278
"(30.409827481957276, -97.86869236786286)",278
1739417441,278
"(30.405353481522532, -97.87163357449032)",278
1739417564,278
"(30.409392581971108, -97.86879966811526)",278
1739417583,278
"(30.405416181476365, -97.87175877476267)",278
1739417617,278
"(30.40890218198683, -97.86892036839922)",278
1739417890,278
"(30.40561378152964, -97.87152057423208)",278
1739417943,278
"(30.367208951606404, -97.6512103162151)",321
1739427413,321
"(30.375507150251536, -97.65251131848777)",181
1739427418,181
"(30.37495645008351, -97.65333752014467)",181
1739427439,181
"(30.37526645029986, -97.65244161835858)",181
1739427463,181
"(30.370911650761627, -97.6526401189113)",181
1739427502,181
"(30.37309985047373, -97.6527380190252)",181
1739427504,181
"(30.372229751678717, -97.64883811133939)",181
1739427523,181
"(30.368407051570166, -97.6508340154268)",321
1739427544,321
"(30.375864851052974, -97.64952191255814)",181
1739427548,181
"(30.37148925166245, -97.64920821209826)",181
1739427553,181
"(30.373946151146637, -97.64999941357316)",181
1739427567,181
"(30.374595451545666, -97.64831101021068)",181
1739427569,181
"(30.373305851262984, -97.64985721331534)",181
1739427581,181
"(30.37547385080509, -97.65056531463662)",181
1739427588,181
"(30.37169845145922, -97.64983991333995)",181
1739427590,181
"(30.374432850398115, -97.65244461839515)",181
1739427599,181
"(30.374662751214995, -97.64945491246985)",181
1739427696,181
"(30.376622450055244, -97.65273661889296)",181
1739427716,181
"(30.37265795171468, -97.6485299107144)",181
1739427732,181
"(30.373764951793213, -97.6477839091994)",181
1739427764,181
"(30.373850550858503, -97.65106021567564)",181
1739427806,181
"(30.369131751597333, -97.65043261460619)",321
1739427824,321
"(30.372077051101705, -97.6509463155152)",181
1739427825,181
"(30.369845451625412, -97.65003251378859)",321
1739427839,321
"(30.37310165174655, -97.64822961010455)",181
1739427849,181
"(30.37062005067041, -97.65308531980388)",181
1739427851,181
"(30.3756253513145, -97.64869581093349)",181
1739427867,181
"(30.370135249288058, -97.6581693299056)",181
1739427880,181
"(30.374175651515877, -97.64859391078527)",181
1739427898,181
"(30.373499251119398, -97.65028431415317)",181
1739427927,181
"(30.375256550540072, -97.6515954166834)",181
1739427929,181
"(30.372373250469128, -97.65305981968923)",181
1739427931,181
"(30.37515915080617, -97.65069411490308)",181
1739427940,181
"(30.369456049588134, -97.65739542839378)",181
1739427945,181
"(30.37161885091979, -97.65178311718836)",181
1739427950,181
"(30.37283695123586, -97.6501510139137)",181
1739427954,181
"(30.374762050555354, -97.65174961700686)",181
1739427955,181
"(30.372443551531052, -97.64927121218793)",181
1739427961,181
"(30.373813450422606, -97.65261861876253)",181
1739427969,181
"(30.369566049950823, -97.6560697257589)",181
1739427979,181
"(30.367762750446502, -97.65507632385417)",181
1739885706,181
"(30.38046365018293, -97.65066601465166)",181
1740312125,181
"(30.380716849716944, -97.65221061769981)",181
1740312132,181
"(30.377299850936463, -97.6493293121244)",181
1740312139,181
"(30.37994125054905, -97.64958821253879)",181
1740312151,181
"(30.379283050114577, -97.65140601615992)",181
1740312160,181
"(30.380604949502956, -97.65301561929837)",181
1740312163,181
"(30.38091395072785, -97.64854301043606)",181
1740312176,181
"(30.383912748992202, -97.65343192000017)",181
1740312179,181
"(30.381729150249107, -97.64989731308386)",181
1740312183,181
"(30.378445450697722, -97.64969231280001)",181
1740312189,181
"(30.3801746495023, -97.65319901967767)",181
1740312207,181
"(30.3820424497815, -97.65142321609163)",181
1740312220,181
"(30.379177151092232, -97.64798380939511)",181
1740312242,181
"(30.380816450796846, -97.64833931003699)",181
1740312244,181
"(30.379868351264484, -97.64708000758377)",181
1740312275,181
"(30.382008150266717, -97.64971711271703)",181
1740312278,181
"(30.37829325009294, -97.65189971717392)",181
1740312294,181
"(30.379361850058128, -97.65157281648723)",181
1740312296,181
"(30.381273548849062, -97.65504872330308)",181
1740312310,181
"(30.38050954955199, -97.65288211903747)",181
1740312317,181
"(30.38117314980765, -97.65169701666596)",181
1740312325,181
"(30.379606850792253, -97.64886671112444)",181
1740312331,181
"(30.382998749067582, -97.6535497202676)",181
1740312354,181
"(30.377653450645898, -97.65021031385395)",181
1740312356,181
"(30.382652649999653, -97.65039241402897)",181
1740312360,181
"(30.386020149005056, -97.65249891807322)",181
1740312362,181
"(30.380569949497787, -97.65304861936504)",181
1740312375,181
"(30.3814655502427, -97.65003131335871)",181
1740312380,181
"(30.38033875069571, -97.64890011116334)",181
1740312382,181
"(30.38170174914814, -97.65381032083225)",181
1740312404,181
"(30.38083395020545, -97.65043001417091)",181
1740312413,181
"(30.380645649508914, -97.6529774192212)",181
1740312414,181
"(30.381030249739304, -97.65199941726998)",181
1740312423,181
"(30.37808405030914, -97.65122201584003)",181
1740312437,181
"(30.381093050221494, -97.6502637138323)",181
1740312447,181
"(30.378553849839697, -97.65268671872279)",181
1740312454,181
"(30.38366424878379, -97.65427452167927)",181
1740312455,181
"(30.378349150772216, -97.64946891236174)",181
1740312458,181
"(30.378928549446588, -97.65392042115329)",181
1740312459,181
"(30.381819649924765, -97.65100931528069)",181
1740312461,181
"(30.38066015054119, -97.6493126119671)",181
1740312472,181
"(30.38434504877569, -97.65401682114312)",181
1740312475,181
"(30.382287049935723, -97.65077331479625)",181
1740312478,181
"(30.381101851074057, -97.64723440784303)",181
1740312480,181
"(30.37794155041135, -97.65092001524759)",181
1740312511,181
"(30.378311350715133, -97.64968721279487)",181
1740312514,181
"(30.379929149604727, -97.65293971917306)",181
1740312517,181
"(30.382110249791303, -97.65135991596381)",181
1740312519,181
"(30.378779150793374, -97.64921231183841)",181
1740312523,181
"(30.38110445057096, -97.64901931137067)",181
1740312530,181
"(30.380482151033508, -97.64764050866837)",181
1740312537,181
"(30.380558348699335, -97.65587862497557)",181
1740312541,181
"(30.378754549515204, -97.6537508208236)",181
1740312543,181
"(30.37905344948873, -97.6537188207491)",181
1740312547,181
"(30.382497350068462, -97.65021381368142)",181
1740312549,181
"(30.37924345008109, -97.65154131642923)",181
1740312550,181
"(30.377785950532882, -97.65055491453083)",181
1740312553,181
"(30.383691748840636, -97.65406172125645)",181
1740312558,181
"(30.38112815054503, -97.64910131153192)",181
1740312563,181
"(30.382088048641602, -97.65544032404941)",181
1740312566,181
"(30.382077549786548, -97.65139051602557)",181
1740312567,181
"(30.380863750103437, -97.6507790148604)",181
1740312568,181
"(30.379733150135067, -97.65114371562406)",181
1740312569,181
"(30.381695649171448, -97.65373032067396)",181
1740312572,181
"(30.38210195020129, -97.64990961309434)",181
1740312577,181
"(30.38144945038325, -97.64953951238651)",181
1740312578,181
"(30.384417848679067, -97.6543283217578)",181
1740312586,181
"(30.381597450553112, -97.64887431106565)",181
1740312594,181
"(30.38143084989078, -97.65129371585802)",181
1740312595,181
"(30.382127550018804, -97.65054601435244)",181
1740312600,181
"(30.382990849056295, -97.65359302035371)",181
1740312611,181
"(30.38183714901295, -97.65423182166263)",181
1740312624,181
"(30.37969544953077, -97.65329991989532)",181
1740312640,181
"(30.382046350188222, -97.64997941323449)",181
1740312648,181
"(30.37746895079059, -97.64977521300004)",181
1740312658,181
"(30.38180625040753, -97.64930281190516)",181
1740312665,181
"(30.380203849901907, -97.65177141684921)",181
1740312668,181
"(30.380334150767016, -97.6486490106671)",181
1740312669,181
"(30.378432051070625, -97.64837541019664)",181
1740312673,181
"(30.38178944994131, -97.65096341519096)",181
1740312696,181
"(30.55113108185688, -97.818217352327)",47
1749737296,47
"(30.529721184730864, -97.81656594981284)",273
1749737333,273
"(30.53425438419489, -97.81667234982712)",273
1749737335,273
"(30.525958485270696, -97.8161613491237)",75
1749737337,75
"(30.567483377519682, -97.82664826960647)",452
1749737350,452
"(30.295224737275245, -97.72977647712051)",437
1750540681,437
"(30.30111743379738, -97.73916229625405)",220
1750540687,220
"(30.296271933233584, -97.74291800416717)",497
1750575167,497
"(30.29797013215977, -97.74585031017772)",497
1750575181,497
"(30.298139635917373, -97.7332056840769)",220
1750575184,220
"(30.29839343516106, -97.73564568909217)",220
1750575189,220
"(30.2996022352442, -97.73489788751286)",220
1750575203,220
"(30.310629434687982, -97.73248148217871)",269
1750575292,269
"(30.313855139885316, -97.71363404347579)",341
1750575337,341
"(30.320818531039823, -97.7407891989601)",395
1750575414,395
"(30.531905380677717, -97.8292337768811)",273
1751180325,273
"(30.536170682092333, -97.8229681632207)",273
1751180327,273
"(30.53540858226377, -97.8226789626365)",273
1751180328,273
"(30.53192968071185, -97.82911177661752)",273
1751180332,273
"(30.52397773538691, -97.64251219263222)",133
1754412765,133
"(30.52661203522324, -97.64196819144065)",133
1754412768,133
"(30.52758773514289, -97.6418383911405)",133
1754412771,133
"(30.53013333482238, -97.64190359115268)",133
1754412777,133
"(30.529533334684658, -97.64266499268031)",133
1754412780,133
"(30.52740223417471, -97.64544109825187)",133
1754412783,133
"(30.53090963463302, -97.64225729181399)",133
1754412797,133
"(30.528441434181236, -97.6449687972726)",133
1754412803,133
"(30.528723534612954, -97.64327629392211)",133
1754412805,133
"(30.529486435001047, -97.6415328904521)",133
1754412811,133
"(30.529019335249373, -97.64083038909003)",133
1754412818,133
"(30.314579838607973, -97.7176858517201)",341
1758048008,341
"(30.314645038711053, -97.71731035095101)",341
1758048009,341
"(30.314872439070154, -97.71600144827113)",341
1758048011,341
"(30.295388437153896, -97.7301207778226)",437
1758171143,437
"(30.296051937016937, -97.73032287821654)",437
1758171145,437
"(30.296531637365966, -97.72896197540553)",437
1758171148,437
"(30.296911037080353, -97.72977497706314)",220
1758171149,220
"(30.29739933743251, -97.72839967422303)",437
1758171152,437
"(30.55319088136179, -97.81910765413312)",47
1758787354,47
"(30.555030381025773, -97.81954825498738)",47
1758787376,47
"(30.52827048472646, -97.81711825106213)",273
1758787403,273
"(30.563621478614138, -97.82442216501657)",452
1758787421,452
"(30.56328277839048, -97.82529376690415)",452
1758787422,452
"(30.55507798106167, -97.81941055469022)",47
1758787438,47
"(30.55507828073742, -97.82049395701057)",47
1758787441,47
"(30.564526978356795, -97.82494656609765)",452
1758787450,452
"(30.557329680101823, -97.82178275966298)",47
1758787456,47
"(30.519229870245233, -97.86800146163041)",109
1758847503,109
"(30.518297670869437, -97.86630515795973)",109
1758847507,109
"(30.52040097086342, -97.86558045627584)",109
1758847521,109
"(30.518739270566954, -97.8671308597467)",109
1758847522,109
"(30.520997070585334, -97.86627275776293)",109
1758847524,109
"(30.52018217013197, -97.86803266165434)",109
1758847529,109
"(30.519809870356937, -97.86743406036071)",109
1758847530,109
"(30.519714370338576, -97.86752746056969)",109
1758847535,109
"(30.520085970111474, -97.86813306187875)",109
1758847537,109
"(30.278120038995105, -97.73065547946739)",14
1759242515,14
"(30.27867183882119, -97.73102418020802)",14
1759242519,14
"(30.278737538739495, -97.7312725807166)",14
1759242520,14
"(30.279106738281296, -97.73266468356786)",14
1759242528,14
"(30.252298740402892, -97.73594259112946)",95
1759328726,95
"(30.257112739463125, -97.73721809361531)",281
1759328729,281
"(30.25777423943969, -97.73704129323112)",281
1759328730,281
"(30.261386639422227, -97.73570639037203)",281
1759328735,281
"(30.2636119392892, -97.73529108944948)",281
1759328736,281
"(30.26362083927816, -97.73532458951821)",281
1759328737,281
"(30.264057139229035, -97.73531998949554)",281
1759328738,281
"(30.264430239293134, -97.73496188874674)",281
1759328739,281
"(30.264412539275632, -97.73502718888176)",281
1759328740,281
"(30.26430663921279, -97.73527788940127)",281
1759328741,281
"(30.265761239103714, -97.73508008894986)",281
1759328742,281
"(30.274247639319753, -97.73107108044158)",14
1759328746,14
"(30.274393339225142, -97.73133148097236)",14
1759328748,14
"(30.274420439185675, -97.73145318122172)",14
1759328749,14
"(30.274452739138702, -97.73159798151842)",14
1759328750,14
"(30.27447813910159, -97.73171248175309)",14
1759328751,14
"(30.27493043920799, -97.73118048064534)",14
1759328752,14
"(30.274953539174536, -97.73128368085678)",14
1759328753,14
"(30.27498993912197, -97.73144558118851)",14
1759328754,14
"(30.27499933910842, -97.73148728127393)",14
1759328755,14
"(30.27527873903423, -97.73162738155335)",14
1759328757,14
"(30.342729893662636, -97.85483284009545)",226
1759344900,226
"(30.25493903975247, -97.73709169341942)",281
1761842476,281
"(30.255262840421004, -97.7347388885624)",281
1761842479,281
"(30.348359235894403, -97.71354364210863)",328
1761858599,328
"(30.347385636010564, -97.7135339421232)",328
1761858602,328
"(30.348568936134537, -97.7126394402583)",328
1761858604,328
"(30.346933436090318, -97.71344124195018)",328
1761858608,328
"(30.348323535646387, -97.71440524386668)",328
1762797931,328
"(30.349559334737478, -97.71701744915364)",194
